# File generated on : 2021-01-18 14:52:26.129860 by damien-mouad 
#  O3,NO2,SO2,CO
3.241196957641857557e-01,3.165465370525930577e-01,2.719572566418404502e-01,6.511338593090330029e-01
4.364430080994692318e-01,2.420939306177511963e+00,2.920726791391725086e-01,5.611646212455093652e-01
7.415693891172094876e-01,-2.136086444969875764e-03,3.480799253673056218e-03,2.383112398782868180e+00
7.640303481898969018e-01,-2.014848100358291871e-01,2.928480701781889795e-01,1.122215377860797725e+00
1.675275150038331162e-01,1.485165650567692897e+00,4.343722124057247669e-02,2.158967460377393677e-01
2.413015962292971439e-01,-2.577533904143360921e-01,6.155452599894659788e-02,1.239703817570589672e+00
4.816677429895910301e-02,4.261073661003926816e-01,4.298756147992964516e-02,4.483609314316742700e-01
4.771308373610848585e-01,1.031298450538363110e+00,6.067464602643501265e-02,1.623326887591425294e-02
8.333323957835481188e-01,-3.825923061348657228e-01,3.004590096395288734e-01,7.937828402705715547e-02
6.603225655570448271e-01,8.388804594154863903e-01,3.957753427743763291e-02,1.149556337724828708e-01
8.755825950058847562e-01,1.101458555935630690e+00,2.675985012734187138e-02,2.790094954454359399e+00
8.974440968874061175e-01,-7.051867220898075939e-01,2.207552786147272683e-01,8.978733456426714055e-01
5.598386370705324966e-01,1.170374381669466057e+00,1.068376138419227378e-01,1.132770386008495472e-01
9.867946716453424028e-01,-9.000581894511880954e-01,6.071268847228578069e-02,1.023438603869462948e+00
8.354506864649429154e-01,2.595704614473157146e-01,1.360291896037025383e+00,6.050713335158085515e-01
2.475720370504191914e-01,1.481630521337334638e+00,6.002040566962055790e-01,1.046468218514500670e+00
7.485023839476424579e-01,-1.849027345596229166e-01,2.821093839160346284e-01,2.790441056170814282e-01
8.456429548678069397e-01,1.013607721921092608e+00,9.824509962995803258e-02,3.766778556841836600e-01
5.784047028703671600e-01,-1.416368029515403526e+00,9.278262906844692015e-02,9.826067893694918620e-01
8.938054313169691012e-01,-4.151121272153441843e-01,3.923898197629222651e+00,4.122892671643484941e-01
3.748877706213681327e-01,1.145679324514519148e+00,5.543195803436833380e-01,7.202997700927979974e-01
7.667956517500162938e-01,-4.896979824535889758e-01,6.392116187475938016e-01,1.259171169446980654e-02
4.912006716934202988e-02,7.299833155802148976e-01,1.198242043432686255e-01,1.688444797946532905e+00
6.457874204111216931e-01,-5.251398835858747116e-01,2.121390331596338941e-01,3.539763778272130290e-01
1.512758598130565790e-01,2.022522293279862104e+00,1.514741872303403646e-02,1.851904297838766755e+00
7.491927610310128438e-01,-6.451319032687949928e-01,4.741391088228829043e-01,3.113653099031985505e-01
2.159864536315433403e-01,6.749658476169072552e-01,4.221606387716626552e-01,4.729411813922188568e-01
4.329503929674231033e-01,-4.136007567309049060e-01,1.540542121299150625e-03,9.135492772523081673e-01
1.950823182595413652e-01,-2.875122894324153577e-01,1.111291902654238661e-01,1.474380249877402127e+00
2.644057709176886872e-01,1.147247937967368348e+00,5.193363644525493816e-01,1.092651971302288638e+00
1.003907056955241073e-01,-2.565890620148761903e-01,8.401518416977908632e-02,6.306327934416278147e-01
4.787430898390322431e-01,-9.870338600194323853e-01,1.067284351855488200e+00,3.198862431485303970e-02
6.356892712437465232e-01,1.018043352854597572e+00,4.354502092357248264e-03,1.680237232172323847e-01
4.176984945260826532e-01,7.639256951044337551e-01,8.031806404457202397e-01,1.712194565386526035e+00
1.315065685537374351e-01,-1.681769091229827762e+00,1.389919208328711971e-02,7.390134057590607153e-01
6.199403281666919785e-01,6.111984734974844624e-01,3.703177560697496016e-03,2.659249577935773434e+00
3.440764808913483463e-01,3.095927736760588633e-01,5.287310910735122382e-01,8.695458518538077275e-01
8.371019180376856328e-01,4.904050663365320806e-01,1.469662953858995591e+00,6.573187776761357792e-01
3.485170780717805616e-02,1.158144179805160157e+00,4.239134776328173371e-01,4.764834753319767024e+00
7.007348409446981785e-01,1.659816735177308100e+00,1.064896873790628362e+00,3.824442038738228855e-01
4.995636342920251050e-01,1.448427618147049678e+00,4.403055762711952648e-01,3.189993114871162661e+00
8.565186207822471642e-01,1.396102251793682747e+00,1.759916269606910944e-01,1.240181629789725015e-01
5.204301222186140663e-01,3.900197212984604089e-01,1.070718707036278083e-01,9.966427700057416406e-01
4.849594833127426341e-01,2.366954326521939489e-01,3.271129449259183031e-01,1.008065378363571130e+00
1.436292026850451986e-01,1.146858126339904138e-01,7.160240263633352864e-01,5.854941834638844878e-01
1.636323439701024007e-01,1.409324499032337918e+00,5.706997207744176626e-01,3.224368865348321567e-01
5.357110504618077806e-01,-1.304116422888233817e+00,6.463310572180301916e-01,1.919615864163698171e-01
4.744187446574343880e-03,1.073235745859392409e+00,3.059813218418619765e-03,3.698683004799768193e-01
5.773423188281882057e-01,1.030792435783452476e-01,2.401994712346458560e-02,1.166163808915874123e+00
4.024629443890243019e-01,3.906280596372627700e-01,4.931141502383578068e-01,1.334545470412447532e+00
2.274513657545779166e-01,-9.090688194856366700e-03,4.181017988740990212e-04,6.001076239843798621e-02
4.080004549773064149e-01,3.200819061945830990e-02,3.426874554066846462e-02,5.643428631357809699e-01
5.565115482340452502e-01,1.331963463373752266e+00,9.176413315093813472e-02,1.021417688623770914e+00
1.518057699062321797e-01,6.605459162586505562e-01,6.246507315167877383e-01,6.101455145241433398e-01
1.899136686382087991e-01,3.766621012206583519e-02,2.090766810440075896e-01,1.140354682699574601e-01
7.860072048202698669e-01,-6.546057464404881898e-01,2.234372155498164925e-01,1.390098254269732658e-01
7.987254061422852658e-01,9.622224775169258004e-01,1.732210667370394308e+00,1.721587220507150295e+00
6.353277266703427628e-01,1.196828308345485148e+00,6.691177768843099560e-01,2.521969570525738891e-01
1.489817623373849154e-01,-3.423933103808349809e-01,4.903885091657484568e-02,2.518551051184743650e-01
4.114772196010618721e-02,2.770332643939051209e+00,1.687681359643979084e-02,7.423283867779927325e-01
2.580894230421405533e-01,1.753666608967569651e+00,3.050091013232399284e+00,4.486244778790552390e-01
4.006216758562197722e-02,2.768553035659933048e-01,1.920445678319192620e-02,7.556027857477217724e-01
7.978075483616453578e-01,6.235503653971645743e-01,2.095064750711427948e+00,1.459511159134476044e+00
9.878512674431315643e-01,-9.112975502018845209e-01,6.377836977077316893e-01,4.246104605111313823e+00
2.287651327451034611e-01,-6.012050588849016108e-02,3.205069572573032016e-02,1.981233970719284310e+00
4.342028799897761360e-01,-6.429948604194666295e-01,6.330916347251396015e-02,8.615328424313010991e-02
9.020891235064465441e-02,-4.027989142383996413e-01,1.050645562587101695e-03,4.866382435552339736e+00
4.111862268175192625e-01,1.740612232903928192e+00,1.670781036151184895e-01,1.862070909834256660e-01
3.147285673470356926e-01,3.912944876322839161e-01,1.346662247337088517e-02,4.367298958868621739e-01
9.000937787879343954e-01,4.968604315993054299e-01,1.045115673400233980e-01,4.693028890086073934e-01
1.671020741184804370e-01,-2.138436448246395782e-01,1.931041823520877276e+00,1.264915660123491215e+00
8.378228629849326925e-02,3.873777101404407563e-03,2.082324791926701002e-01,6.284112074391947633e-01
6.662276895419236844e-01,3.446907404577952416e-01,7.451141591712273637e-01,7.159823865433994072e-01
9.822533928356359523e-01,6.776528031837718569e-01,1.882112855663708340e+00,9.028336938642519405e-01
1.693264805668814876e-01,-2.659218652172501418e-02,1.403760096795800532e-03,2.077928987491209689e+00
3.708836250687719271e-02,-6.387413153067573734e-01,6.807724136648630742e-01,4.051915704512068506e-01
6.054809627684322182e-01,2.044290476059159367e+00,6.386142135169222203e-03,2.436827648829233084e+00
4.392091398956374793e-01,-1.695769316205717914e+00,6.094521481870321944e-01,2.519582794801621173e+00
2.053307661524761407e-01,-1.660819628208861864e+00,2.050168045957165397e+00,5.251049554915942608e+00
1.810503796076928795e-01,1.455073274088037216e+00,1.447130144275977567e-02,9.541962409767573705e-02
3.487499844732114829e-01,1.301246627223308305e+00,1.686337731992720024e-01,6.545319790250747616e-01
6.671115357600576612e-01,-2.101414068797073931e-01,2.657100266602880900e+00,1.139443837317900415e-01
3.030249910590960827e-01,8.027054461512458383e-01,6.086164131919382658e-01,3.887275551943881746e-01
9.372113934619064057e-02,4.616997704353333898e-01,3.838325540630081745e-02,1.716462521909760008e+00
9.832114212827681721e-01,1.469563642613059162e+00,1.438542970852173530e-01,2.390133657991804772e-01
6.377627122831569517e-01,1.559634803006598069e+00,2.647854943828609753e-01,2.547500936702741178e-02
9.622209818331413089e-01,-1.175016553422795207e-01,4.489926191091658109e-03,2.785396864771006419e-03
2.698901007747943614e-01,-5.190045401416811810e-01,5.472563441264046702e-01,4.359768437041824929e-01
8.289069486057225600e-01,7.994128433284091173e-01,5.334266454255429668e-01,1.571482006370159279e-01
5.236207501488457927e-01,3.593197278868817124e-01,2.756663578829757766e-01,5.348517481524692752e-01
6.760651906655975596e-01,-4.765204179578762522e-01,2.484309715439239341e-01,2.332455337728554789e-01
8.797341257132503811e-01,7.078568513554052144e-01,1.934071329211896340e-01,2.485481178221190746e+00
2.160093812612002839e-01,8.925799279436199551e-01,7.342953410347153875e-01,1.251725162801868407e+00
5.816445238382704774e-01,2.011409089477954382e+00,3.512704497532233017e+00,2.389447268525950463e-01
9.554745327507956354e-01,1.994068755853083408e+00,1.091935196769114325e-01,1.295623822516047241e+00
3.878951543423299064e-01,8.676415305470980277e-02,1.351515094788873633e-02,1.803562759506274205e-01
2.934437816094906948e-01,7.917607607352641352e-01,2.450215407646540722e-01,1.896450459189580995e+00
7.464844183041009495e-01,2.742219393132841465e-01,1.094541958870339556e-03,2.217911867546995541e+00
7.383522987237870483e-01,-3.682594216020470546e-01,1.015190666114993867e+00,7.133441543506526816e-01
7.649886531110635657e-01,1.747797027158624283e+00,9.859021211164609166e-02,7.158474304793359666e-01
9.231766773951014526e-01,1.891839440749463863e+00,4.143707437013846584e-02,4.584916023625064341e+00
2.317646824020643814e-01,4.692678099803659908e-02,1.802536481688755965e-01,8.464599591431059000e-01
5.690276223512363840e-01,7.583182357695200659e-02,5.581627544244445183e-01,2.528684052156942447e-02
2.036898416460530825e-01,1.227975847767009299e+00,7.795150380597241913e-02,1.959262946191933363e-01
4.059353838334825992e-01,5.874771532733468193e-01,2.352153195634742122e+00,1.490758444254519199e+00
7.564116039307478001e-01,1.789355481631935474e+00,1.847029474961598972e+00,1.544477115771572651e+00
4.818973049343798776e-01,6.915321529911814258e-01,3.605971770235044671e-02,1.293261430883222873e+00
5.106059334552250917e-01,3.681844510762319334e-01,1.681332309829053004e-02,4.336127964823697778e-01
7.758338964965195705e-01,2.607089975610459298e-01,2.050865197939191475e-01,1.764936961905698487e+00
8.120586808672647372e-02,3.758057722207238660e-01,4.733895004720094224e-02,1.127722793174866345e+00
9.834825217796311358e-01,8.031155224176340646e-01,1.959536157263093090e-02,1.049239273590731880e+00
4.657265111950585901e-01,-4.634146774972461857e-01,3.102673978060516813e+00,4.491458240692705606e-01
1.894037922271890606e-01,1.940961454206726167e+00,3.353887249305165935e-02,7.274546037049314795e-02
8.432044371260858373e-01,-1.324722313018335207e+00,3.403992302142652693e-02,1.313902855793569024e+00
4.098621230353192146e-01,8.926198661216468988e-01,3.166268047697323815e-03,3.518140836456535303e-01
6.802636763812605070e-01,-3.101283630111466572e-01,7.810241247037925938e-02,9.509162819385253984e-01
9.788164819289342233e-01,-3.062618709051534438e+00,6.436660254198095510e-02,6.129611310183195882e-02
3.337266814091477407e-02,1.385724470731901414e+00,1.106612139831893715e-01,2.069724527787061064e+00
9.391302045601701565e-02,-1.486396105673303936e+00,2.717680640191094676e-01,5.661506845644450614e-01
4.064981540794577741e-01,2.943241325764869853e-01,1.494749279768587368e-02,2.484669254614070066e+00
1.586654899231952909e-01,4.817000969803469923e-02,1.011855959706422503e-01,7.540235165566122610e-03
8.536672613420037692e-02,6.272128130209757568e-01,1.374021118395878371e-01,1.114383102829331618e-01
4.540460052223668219e-01,1.777623644080601695e+00,1.124005171504004761e-03,3.368255670267419899e-01
8.780573290578795875e-01,-4.800558580553127008e-01,5.445390532358328484e-01,1.194504634542335325e-01
1.241058352375253859e-01,2.171798253809719692e-01,1.438028137524749450e-01,1.271703660356354182e-01
1.775378055603316074e-01,2.632258913245203225e+00,1.368573775207438503e+00,8.040889315077321964e-01
6.659369739423378620e-01,2.264546970349331723e+00,3.770846310223723019e-02,1.262674169302064664e+00
5.701405309906202312e-01,3.666340872738214629e-01,4.250172930912516911e-01,1.054077095564306621e+00
2.096175365728450979e-01,2.745781344416309722e+00,6.515318019205246745e-03,1.276422602398037176e+00
1.934385240498417424e-01,2.336397405502902425e-01,5.427902249419102043e-01,2.797465266839095577e+00
4.090050483427236649e-01,3.648896667455056586e-01,4.985964623644245641e-02,3.946707808891403713e-01
5.700815631249237514e-01,8.792963845596335482e-01,3.500955305895748354e-02,1.666805985574231430e+00
7.818204708075240372e-01,3.465108653377613757e-01,1.274550687489353282e-02,1.250965923429930626e+00
3.666773626290620314e-01,2.062233072161275160e+00,4.030854424839464545e-01,1.284149319001330891e-01
1.856269451072457555e-01,2.607889690895468515e+00,3.922825707799454257e-04,5.814562476866179663e-01
9.849295151743239218e-01,1.860509264832602039e+00,1.195416190006082843e-04,4.035225778473220393e-01
9.228934584010792808e-01,2.162996618477929012e+00,6.545024543805050277e-01,5.644699765335549069e-01
5.326407476244849892e-01,9.321482027580408891e-01,2.505567217839223204e+00,1.206933462386668099e+00
4.000293351171347878e-01,3.187055977243107296e+00,2.357537156861944094e-02,3.176037385846141592e-01
5.951085995958482755e-01,2.717200122811944230e+00,4.656482470744529277e-03,5.846090456615180564e-01
8.382665344536599505e-01,-1.042793696081389943e+00,1.219272906946948121e+00,8.496635229580087323e-01
1.406062861260527486e-01,-2.391874179567543557e-01,2.277859554738235343e-02,1.372196427266544061e-01
4.326478248768300672e-01,-5.563308278490841641e-01,2.779645895369787789e-01,1.596830693394017398e-01
4.971316477067929673e-01,1.756572670087105936e-01,5.932974233847514850e-02,3.258730060989355248e+00
5.204168903791549505e-01,1.195856795493471569e+00,1.923866246198095431e-01,2.256682583997807745e-01
6.174758816670513628e-01,8.703659042488867126e-01,3.860641883500779414e-01,6.290380356950419083e-01
8.923119803652970194e-01,1.798618040779795590e+00,4.041070364309865687e-02,3.947741327934516931e-01
8.708979014034156085e-01,-1.316507993591237824e+00,4.227668808987030680e+00,2.314073771714944550e-02
1.196302670504971744e-01,2.042450182540969550e+00,4.803643145361213840e-02,5.502796896829103002e-01
6.693270733059785149e-01,1.512986608866693450e+00,2.981229994034991782e-01,3.581083224771671514e+00
4.846281150381335223e-01,8.238942434469075371e-01,7.387833629545613456e-03,1.114157110528384287e+00
5.695110725930757622e-01,1.583436996981838263e+00,1.616236959092045844e-01,2.563959220994722177e+00
3.994289199393653567e-01,-6.916584561941618858e-02,3.332677623569910846e-02,9.537347046980305665e-01
6.067101869793792845e-01,6.473776760827663068e-01,7.816751452919117327e-01,1.588507704904911638e-02
8.899161864421523127e-02,-1.484457005182948652e-02,4.190362172326378976e-01,3.469444775974659834e+00
4.594870458885815800e-01,1.015355018679488630e+00,2.070896550913462223e-04,1.951020215613520625e-01
4.343590592190357258e-01,1.668659272766086499e-01,1.002164799066373124e+00,1.083379056913635452e+00
4.753034569837859546e-01,8.909034088886955693e-01,3.030582570656401020e-03,1.337959819554886964e+00
5.052395454567842892e-01,2.428273204358524784e-01,4.311327459113148963e-01,2.517363168952725605e+00
2.725476378600669713e-01,1.508585183537347163e+00,2.286508464969150278e+00,9.729742620406256481e-01
9.745683378001557262e-01,1.069372927089110359e+00,1.662840603910231696e-01,2.199666315929775795e+00
4.951334405540177563e-01,-5.133603919705382879e-01,2.316730335945896974e-02,4.279462500948608139e-01
